Slope,Cut,VTR,Bio,,Row,Col
7500,1450,0.004026532,0.89488259,,16,31
7500,1450,0.006124575,1.275021429,,17,31
7500,1450,0.005198996,1.204906071,,18,31
7500,1450,0.005834016,1.324232334,,19,31
7500,1450,0.005970307,1.392693068,,20,31
7500,1500,0.004603684,1.194790894,,1,32
7500,1500,0.004324487,1.056210934,,2,32
7500,1500,0.004470084,0.989896255,,3,32
7500,1500,0.003819,1.180808981,,4,32
7500,1500,0.004891639,1.009465523,,5,32
7500,1500,0.005306703,1.317663113,,6,32
7500,1500,0.004935493,1.355631228,,7,32
7500,1500,0.004088221,1.030730227,,8,32
7500,1500,0.004283509,0.866063142,,9,32
7500,1500,0.005765005,1.167505415,,10,32
7500,1500,0.004126067,0.956977746,,11,32
7500,1500,0.005893898,1.346064108,,12,32
7500,1500,0.005310962,1.16722576,,13,32
7500,1500,0.006844506,1.594921729,,14,32
7500,1500,0.005463225,1.267440702,,15,32
7500,1500,0.003983354,0.89488259,,16,32
7500,1500,0.006001901,1.275021429,,17,32
7500,1500,0.005166704,1.204906071,,18,32
7500,1500,0.005692739,1.324232334,,19,32
7500,1500,0.005858883,1.392693068,,20,32
8750,0,0.91627259,1.194790894,,1,33
8750,0,0.851679038,1.056210934,,2,33
8750,0,0.886040445,0.989896255,,3,33
8750,0,0.763913582,1.180808981,,4,33
8750,0,0.963876183,1.009465523,,5,33
8750,0,1.073956149,1.317663113,,6,33
8750,0,0.9896306,1.355631228,,7,33
8750,0,0.831040472,1.030730227,,8,33
8750,0,0.852357286,0.866063142,,9,33
8750,0,1.125006787,1.167505415,,10,33
8750,0,0.81252646,0.956977746,,11,33
8750,0,1.156002334,1.346064108,,12,33
8750,0,1.076431265,1.16722576,,13,33
8750,0,1.358870885,1.594921729,,14,33
8750,0,1.072137242,1.267440702,,15,33
8750,0,0.781679116,0.89488259,,16,33
8750,0,1.171319561,1.275021429,,17,33
8750,0,1.009572137,1.204906071,,18,33
8750,0,1.143907383,1.324232334,,19,33
8750,0,1.172310071,1.392693068,,20,33
8750,250,0.912428087,1.194790894,,1,34
8750,250,0.846645166,1.056210934,,2,34
8750,250,0.881768613,0.989896255,,3,34
8750,250,0.761200527,1.180808981,,4,34
8750,250,0.959995729,1.009465523,,5,34
8750,250,1.070008372,1.317663113,,6,34
8750,250,0.985894948,1.355631228,,7,34
8750,250,0.829129416,1.030730227,,8,34
8750,250,0.8484694,0.866063142,,9,34
8750,250,1.118766192,1.167505415,,10,34
8750,250,0.808629464,0.956977746,,11,34
8750,250,1.150348444,1.346064108,,12,34
8750,250,1.072073659,1.16722576,,13,34
8750,250,1.351877229,1.594921729,,14,34
8750,250,1.06702638,1.267440702,,15,34
8750,250,0.778274913,0.89488259,,16,34
8750,250,1.1639644,1.275021429,,17,34
8750,250,1.004420722,1.204906071,,18,34
8750,250,1.13978968,1.324232334,,19,34
8750,250,1.16849848,1.392693068,,20,34
8750,500,0.88724613,1.194790894,,1,35
8750,500,0.819340629,1.056210934,,2,35
8750,500,0.85646748,0.989896255,,3,35
8750,500,0.740186994,1.180808981,,4,35
8750,500,0.931802366,1.009465523,,5,35
8750,500,1.045060803,1.317663113,,6,35
8750,500,0.959311231,1.355631228,,7,35
8750,500,0.814466911,1.030730227,,8,35
8750,500,0.825620298,0.866063142,,9,35
8750,500,1.082256755,1.167505415,,10,35
8750,500,0.784117494,0.956977746,,11,35
8750,500,1.117539207,1.346064108,,12,35
8750,500,1.047470261,1.16722576,,13,35
8750,500,1.314857855,1.594921729,,14,35
8750,500,1.031875887,1.267440702,,15,35
8750,500,0.753869292,0.89488259,,16,35
8750,500,1.127067731,1.275021429,,17,35
8750,500,0.975409256,1.204906071,,18,35
8750,500,1.112679895,1.324232334,,19,35
8750,500,1.139481619,1.392693068,,20,35
8750,665,0.858645385,1.194790894,,1,36
8750,665,0.793767522,1.056210934,,2,36
8750,665,0.827964397,0.989896255,,3,36
8750,665,0.715906274,1.180808981,,4,36
8750,665,0.903735676,1.009465523,,5,36
8750,665,1.018417298,1.317663113,,6,36
8750,665,0.931224373,1.355631228,,7,36
8750,665,0.794489896,1.030730227,,8,36
8750,665,0.799143364,0.866063142,,9,36
8750,665,1.050007561,1.167505415,,10,36
8750,665,0.758799831,0.956977746,,11,36
8750,665,1.080922011,1.346064108,,12,36
8750,665,1.022196976,1.16722576,,13,36
8750,665,1.276421187,1.594921729,,14,36
8750,665,1.00021591,1.267440702,,15,36
8750,665,0.73194089,0.89488259,,16,36
8750,665,1.092079066,1.275021429,,17,36
8750,665,0.938517329,1.204906071,,18,36
8750,665,1.078375689,1.324232334,,19,36
8750,665,1.10840372,1.392693068,,20,36
8750,750,0.838937563,1.194790894,,1,37
8750,750,0.775585759,1.056210934,,2,37
8750,750,0.813184911,0.989896255,,3,37
8750,750,0.702834849,1.180808981,,4,37
8750,750,0.882275039,1.009465523,,5,37
8750,750,0.997544763,1.317663113,,6,37
8750,750,0.914232335,1.355631228,,7,37
8750,750,0.779570219,1.030730227,,8,37
8750,750,0.781488023,0.866063142,,9,37
8750,750,1.027024257,1.167505415,,10,37
8750,750,0.745457343,0.956977746,,11,37
8750,750,1.0618003,1.346064108,,12,37
8750,750,1.002488341,1.16722576,,13,37
8750,750,1.252717896,1.594921729,,14,37
8750,750,0.97639663,1.267440702,,15,37
8750,750,0.715582599,0.89488259,,16,37
8750,750,1.066486939,1.275021429,,17,37
8750,750,0.920437397,1.204906071,,18,37
8750,750,1.058873721,1.324232334,,19,37
8750,750,1.083749217,1.392693068,,20,37
8750,1000,0.779125712,1.194790894,,1,38
8750,1000,0.719597451,1.056210934,,2,38
8750,1000,0.755217134,0.989896255,,3,38
8750,1000,0.655853458,1.180808981,,4,38
8750,1000,0.815590106,1.009465523,,5,38
8750,1000,0.92847943,1.317663113,,6,38
8750,1000,0.845054478,1.355631228,,7,38
8750,1000,0.723115246,1.030730227,,8,38
8750,1000,0.727568283,0.866063142,,9,38
8750,1000,0.956044184,1.167505415,,10,38
8750,1000,0.687135387,0.956977746,,11,38
8750,1000,0.987448036,1.346064108,,12,38
8750,1000,0.936699834,1.16722576,,13,38
8750,1000,1.159367151,1.594921729,,14,38
8750,1000,0.904858136,1.267440702,,15,38
8750,1000,0.66638786,0.89488259,,16,38
8750,1000,0.984727667,1.275021429,,17,38
8750,1000,0.848710027,1.204906071,,18,38
8750,1000,0.966265819,1.324232334,,19,38
8750,1000,1.001381916,1.392693068,,20,38
8750,1050,0.763262263,1.194790894,,1,39
8750,1050,0.703657951,1.056210934,,2,39
8750,1050,0.737065993,0.989896255,,3,39
8750,1050,0.647532558,1.180808981,,4,39
8750,1050,0.803955505,1.009465523,,5,39
8750,1050,0.915588377,1.317663113,,6,39
8750,1050,0.832284451,1.355631228,,7,39
8750,1050,0.711124204,1.030730227,,8,39
8750,1050,0.712840148,0.866063142,,9,39
8750,1050,0.940149462,1.167505415,,10,39
8750,1050,0.674196168,0.956977746,,11,39
8750,1050,0.972120662,1.346064108,,12,39
8750,1050,0.912860457,1.16722576,,13,39
8750,1050,1.139326488,1.594921729,,14,39
8750,1050,0.883411657,1.267440702,,15,39
8750,1050,0.653603206,0.89488259,,16,39
8750,1050,0.968106555,1.275021429,,17,39
8750,1050,0.828454813,1.204906071,,18,39
8750,1050,0.945205557,1.324232334,,19,39
8750,1050,0.962203562,1.392693068,,20,39
8750,1100,0.741389155,1.194790894,,1,40
8750,1100,0.688298483,1.056210934,,2,40
8750,1100,0.716613323,0.989896255,,3,40
8750,1100,0.630732422,1.180808981,,4,40
8750,1100,0.77700799,1.009465523,,5,40
8750,1100,0.890593254,1.317663113,,6,40
8750,1100,0.80604141,1.355631228,,7,40
8750,1100,0.68614251,1.030730227,,8,40
8750,1100,0.700901912,0.866063142,,9,40
8750,1100,0.888675495,1.167505415,,10,40
8750,1100,0.636755023,0.956977746,,11,40
8750,1100,0.93058191,1.346064108,,12,40
8750,1100,0.885243734,1.16722576,,13,40
8750,1100,1.10976113,1.594921729,,14,40
8750,1100,0.841969264,1.267440702,,15,40
8750,1100,0.632826033,0.89488259,,16,40
8750,1100,0.923863832,1.275021429,,17,40
8750,1100,0.788883221,1.204906071,,18,40
8750,1100,0.88716285,1.324232334,,19,40
8750,1100,0.871975383,1.392693068,,20,40
8750,1150,0.681948183,1.194790894,,1,41
8750,1150,0.632387334,1.056210934,,2,41
8750,1150,0.624365653,0.989896255,,3,41
8750,1150,0.605949116,1.180808981,,4,41
8750,1150,0.729476077,1.009465523,,5,41
8750,1150,0.855643494,1.317663113,,6,41
8750,1150,0.767680339,1.355631228,,7,41
8750,1150,0.612496128,1.030730227,,8,41
8750,1150,0.662367372,0.866063142,,9,41
8750,1150,0.725548235,1.167505415,,10,41
8750,1150,0.521241701,0.956977746,,11,41
8750,1150,0.796154672,1.346064108,,12,41
8750,1150,0.79155669,1.16722576,,13,41
8750,1150,0.994155085,1.594921729,,14,41
8750,1150,0.769139955,1.267440702,,15,41
8750,1150,0.5962228,0.89488259,,16,41
8750,1150,0.850704466,1.275021429,,17,41
8750,1150,0.71857777,1.204906071,,18,41
8750,1150,0.806559463,1.324232334,,19,41
8750,1150,0.745097761,1.392693068,,20,41
8750,1200,0.573464488,1.194790894,,1,42
8750,1200,0.455790695,1.056210934,,2,42
8750,1200,0.481632868,0.989896255,,3,42
8750,1200,0.476960563,1.180808981,,4,42
8750,1200,0.498885913,1.009465523,,5,42
8750,1200,0.692591803,1.317663113,,6,42
8750,1200,0.586677739,1.355631228,,7,42
8750,1200,0.467623747,1.030730227,,8,42
8750,1200,0.50968461,0.866063142,,9,42
8750,1200,0.500891758,1.167505415,,10,42
8750,1200,0.293982284,0.956977746,,11,42
8750,1200,0.571878334,1.346064108,,12,42
8750,1200,0.566342569,1.16722576,,13,42
8750,1200,0.799121594,1.594921729,,14,42
8750,1200,0.481816003,1.267440702,,15,42
8750,1200,0.409405742,0.89488259,,16,42
8750,1200,0.571533853,1.275021429,,17,42
8750,1200,0.463011607,1.204906071,,18,42
8750,1200,0.53361227,1.324232334,,19,42
8750,1200,0.410085957,1.392693068,,20,42
8750,1250,0.264792773,1.194790894,,1,43
8750,1250,0.247306247,1.056210934,,2,43
8750,1250,0.180029306,0.989896255,,3,43
8750,1250,0.264646526,1.180808981,,4,43
8750,1250,0.119654966,1.009465523,,5,43
8750,1250,0.422868173,1.317663113,,6,43
8750,1250,0.347991641,1.355631228,,7,43
8750,1250,0.14110356,1.030730227,,8,43
8750,1250,0.292010403,0.866063142,,9,43
8750,1250,0.131729558,1.167505415,,10,43
8750,1250,0.144684845,0.956977746,,11,43
8750,1250,0.147538121,1.346064108,,12,43
8750,1250,0.335948561,1.16722576,,13,43
8750,1250,0.326478382,1.594921729,,14,43
8750,1250,0.121219109,1.267440702,,15,43
8750,1250,0.117335018,0.89488259,,16,43
8750,1250,0.156866537,1.275021429,,17,43
8750,1250,0.124340833,1.204906071,,18,43
8750,1250,0.212540803,1.324232334,,19,43
8750,1250,0.19816899,1.392693068,,20,43
8750,1300,0.053740596,1.194790894,,1,44
8750,1300,0.041973954,1.056210934,,2,44
8750,1300,0.057658319,0.989896255,,3,44
8750,1300,0.04080937,1.180808981,,4,44
8750,1300,0.034786156,1.009465523,,5,44
8750,1300,0.065727341,1.317663113,,6,44
8750,1300,0.068054224,1.355631228,,7,44
8750,1300,0.019834257,1.030730227,,8,44
8750,1300,0.051155152,0.866063142,,9,44
8750,1300,0.042390155,1.167505415,,10,44
8750,1300,0.029313697,0.956977746,,11,44
8750,1300,0.041892882,1.346064108,,12,44
8750,1300,0.07810959,1.16722576,,13,44
8750,1300,0.103525007,1.594921729,,14,44
8750,1300,0.041033915,1.267440702,,15,44
8750,1300,0.032421271,0.89488259,,16,44
8750,1300,0.047108529,1.275021429,,17,44
8750,1300,0.023678615,1.204906071,,18,44
8750,1300,0.082548484,1.324232334,,19,44
8750,1300,0.043631646,1.392693068,,20,44
8750,1350,0.019356581,1.194790894,,1,45
8750,1350,0.016206325,1.056210934,,2,45
8750,1350,0.015078398,0.989896255,,3,45
8750,1350,0.014968012,1.180808981,,4,45
8750,1350,0.010836608,1.009465523,,5,45
8750,1350,0.022809489,1.317663113,,6,45
8750,1350,0.020024109,1.355631228,,7,45
8750,1350,0.008170668,1.030730227,,8,45
8750,1350,0.012227567,0.866063142,,9,45
8750,1350,0.013484003,1.167505415,,10,45
8750,1350,0.010185611,0.956977746,,11,45
8750,1350,0.012122148,1.346064108,,12,45
8750,1350,0.015622612,1.16722576,,13,45
8750,1350,0.020292344,1.594921729,,14,45
8750,1350,0.014633157,1.267440702,,15,45
8750,1350,0.008297774,0.89488259,,16,45
8750,1350,0.014183563,1.275021429,,17,45
8750,1350,0.011642631,1.204906071,,18,45
8750,1350,0.019521553,1.324232334,,19,45
8750,1350,0.017520419,1.392693068,,20,45
8750,1400,0.007582725,1.194790894,,1,46
8750,1400,0.006217704,1.056210934,,2,46
8750,1400,0.00683028,0.989896255,,3,46
8750,1400,0.006049135,1.180808981,,4,46
8750,1400,0.006239441,1.009465523,,5,46
8750,1400,0.008232747,1.317663113,,6,46
8750,1400,0.006427388,1.355631228,,7,46
8750,1400,0.004340184,1.030730227,,8,46
8750,1400,0.006408285,0.866063142,,9,46
8750,1400,0.006616864,1.167505415,,10,46
8750,1400,0.005298742,0.956977746,,11,46
8750,1400,0.006297791,1.346064108,,12,46
8750,1400,0.008252807,1.16722576,,13,46
8750,1400,0.010284176,1.594921729,,14,46
8750,1400,0.007054512,1.267440702,,15,46
8750,1400,0.004311902,0.89488259,,16,46
8750,1400,0.008426608,1.275021429,,17,46
8750,1400,0.005785518,1.204906071,,18,46
8750,1400,0.006844325,1.324232334,,19,46
8750,1400,0.006796339,1.392693068,,20,46
8750,1450,0.004774507,1.194790894,,1,47
8750,1450,0.004422119,1.056210934,,2,47
8750,1450,0.004912716,0.989896255,,3,47
8750,1450,0.00416782,1.180808981,,4,47
8750,1450,0.00495733,1.009465523,,5,47
8750,1450,0.005745556,1.317663113,,6,47
8750,1450,0.005113297,1.355631228,,7,47
8750,1450,0.004118567,1.030730227,,8,47
8750,1450,0.004402125,0.866063142,,9,47
8750,1450,0.005874472,1.167505415,,10,47
8750,1450,0.004307565,0.956977746,,11,47
8750,1450,0.00594353,1.346064108,,12,47
8750,1450,0.005468834,1.16722576,,13,47
8750,1450,0.007385245,1.594921729,,14,47
8750,1450,0.005675454,1.267440702,,15,47
8750,1450,0.004027224,0.89488259,,16,47
8750,1450,0.006127141,1.275021429,,17,47
8750,1450,0.005199464,1.204906071,,18,47
8750,1450,0.005836817,1.324232334,,19,47
8750,1450,0.005972212,1.392693068,,20,47
8750,1500,0.004604023,1.194790894,,1,48
8750,1500,0.004324691,1.056210934,,2,48
8750,1500,0.004470414,0.989896255,,3,48
8750,1500,0.003819206,1.180808981,,4,48
8750,1500,0.00489168,1.009465523,,5,48
8750,1500,0.005306978,1.317663113,,6,48
8750,1500,0.004935573,1.355631228,,7,48
8750,1500,0.004088232,1.030730227,,8,48
8750,1500,0.004283575,0.866063142,,9,48
8750,1500,0.005765057,1.167505415,,10,48
8750,1500,0.004126196,0.956977746,,11,48
8750,1500,0.005893922,1.346064108,,12,48
8750,1500,0.005311318,1.16722576,,13,48
8750,1500,0.006844897,1.594921729,,14,48
8750,1500,0.005463348,1.267440702,,15,48
8750,1500,0.003983378,0.89488259,,16,48
8750,1500,0.006002136,1.275021429,,17,48
8750,1500,0.005166727,1.204906071,,18,48
8750,1500,0.005692797,1.324232334,,19,48
8750,1500,0.005858938,1.392693068,,20,48
10000,0,1.047168174,1.194790894,,1,49
10000,0,0.973347083,1.056210934,,2,49
10000,0,1.012617294,0.989896255,,3,49
10000,0,0.873043756,1.180808981,,4,49
10000,0,1.101571797,1.009465523,,5,49
10000,0,1.227377119,1.317663113,,6,49
10000,0,1.131004052,1.355631228,,7,49
10000,0,0.9497595,1.030730227,,8,49
10000,0,0.974122217,0.866063142,,9,49
10000,0,1.285720463,1.167505415,,10,49
10000,0,0.928601131,0.956977746,,11,49
10000,0,1.321144756,1.346064108,,12,49
10000,0,1.230206266,1.16722576,,13,49
10000,0,1.552993385,1.594921729,,14,49
10000,0,1.225298814,1.267440702,,15,49
10000,0,0.893346893,0.89488259,,16,49
10000,0,1.338648537,1.275021429,,17,49
10000,0,1.153796387,1.204906071,,18,49
10000,0,1.307320559,1.324232334,,19,49
10000,0,1.339781802,1.392693068,,20,49
10000,250,1.042750075,1.194790894,,1,50
10000,250,0.967562658,1.056210934,,2,50
10000,250,1.007705793,0.989896255,,3,50
10000,250,0.869925206,1.180808981,,4,50
10000,250,1.097111601,1.009465523,,5,50
10000,250,1.222838326,1.317663113,,6,50
10000,250,1.126709309,1.355631228,,7,50
10000,250,0.947562585,1.030730227,,8,50
10000,250,0.969653406,0.866063142,,9,50
10000,250,1.278545466,1.167505415,,10,50
10000,250,0.924121365,0.956977746,,11,50
10000,250,1.314644821,1.346064108,,12,50
10000,250,1.225197695,1.16722576,,13,50
10000,250,1.54495524,1.594921729,,14,50
10000,250,1.219422828,1.267440702,,15,50
10000,250,0.889433599,0.89488259,,16,50
10000,250,1.3301941,1.275021429,,17,50
10000,250,1.147876293,1.204906071,,18,50
10000,250,1.302587794,1.324232334,,19,50
10000,250,1.335399376,1.392693068,,20,50
10000,500,1.013890524,1.194790894,,1,51
10000,500,0.936271484,1.056210934,,2,51
10000,500,0.978706701,0.989896255,,3,51
10000,500,0.845842498,1.180808981,,4,51
10000,500,1.064801248,1.009465523,,5,51
10000,500,1.194245155,1.317663113,,6,51
10000,500,1.096240784,1.355631228,,7,51
10000,500,0.93075772,1.030730227,,8,51
10000,500,0.943465727,0.866063142,,9,51
10000,500,1.236701148,1.167505415,,10,51
10000,500,0.896028677,0.956977746,,11,51
10000,500,1.277040258,1.346064108,,12,51
10000,500,1.196998429,1.16722576,,13,51
10000,500,1.50252759,1.594921729,,14,51
10000,500,1.179136818,1.267440702,,15,51
10000,500,0.861464972,0.89488259,,16,51
10000,500,1.287903796,1.275021429,,17,51
10000,500,1.114627464,1.204906071,,18,51
10000,500,1.271516852,1.324232334,,19,51
10000,500,1.302142806,1.392693068,,20,51
10000,665,0.981131983,1.194790894,,1,52
10000,665,0.906977253,1.056210934,,2,52
10000,665,0.946061066,0.989896255,,3,52
10000,665,0.81803171,1.180808981,,4,52
10000,665,1.032653878,1.009465523,,5,52
10000,665,1.16372845,1.317663113,,6,52
10000,665,1.064072833,1.355631228,,7,52
10000,665,0.907877139,1.030730227,,8,52
10000,665,0.91313758,0.866063142,,9,52
10000,665,1.199760914,1.167505415,,10,52
10000,665,0.86702895,0.956977746,,11,52
10000,665,1.235100306,1.346064108,,12,52
10000,665,1.168045071,1.16722576,,13,52
10000,665,1.458498739,1.594921729,,14,52
10000,665,1.142870312,1.267440702,,15,52
10000,665,0.836348304,0.89488259,,16,52
10000,665,1.24782257,1.275021429,,17,52
10000,665,1.072368897,1.204906071,,18,52
10000,665,1.232225147,1.324232334,,19,52
10000,665,1.266546977,1.392693068,,20,52
10000,750,0.958560316,1.194790894,,1,53
10000,750,0.886152356,1.056210934,,2,53
10000,750,0.929136357,0.989896255,,3,53
10000,750,0.8030612,1.180808981,,4,53
10000,750,1.00807442,1.009465523,,5,53
10000,750,1.139825904,1.317663113,,6,53
10000,750,1.044615341,1.355631228,,7,53
10000,750,0.890794621,1.030730227,,8,53
10000,750,0.892918524,0.866063142,,9,53
10000,750,1.173439497,1.167505415,,10,53
10000,750,0.851748776,0.956977746,,11,53
10000,750,1.213202693,1.346064108,,12,53
10000,750,1.145469825,1.16722576,,13,53
10000,750,1.431350735,1.594921729,,14,53
10000,750,1.115590171,1.267440702,,15,53
10000,750,0.817611622,0.89488259,,16,53
10000,750,1.218513653,1.275021429,,17,53
10000,750,1.051661293,1.204906071,,18,53
10000,750,1.209892926,1.324232334,,19,53
10000,750,1.238313412,1.392693068,,20,53
10000,1000,0.890095279,1.194790894,,1,54
10000,1000,0.822070692,1.056210934,,2,54
10000,1000,0.862786496,0.989896255,,3,54
10000,1000,0.749292725,1.180808981,,4,54
10000,1000,0.931756729,1.009465523,,5,54
10000,1000,1.060776453,1.317663113,,6,54
10000,1000,0.965434413,1.355631228,,7,54
10000,1000,0.826169942,1.030730227,,8,54
10000,1000,0.831211174,0.866063142,,9,54
10000,1000,1.092213565,1.167505415,,10,54
10000,1000,0.784983322,0.956977746,,11,54
10000,1000,1.128113616,1.346064108,,12,54
10000,1000,1.070149501,1.16722576,,13,54
10000,1000,1.324491986,1.594921729,,14,54
10000,1000,1.033710975,1.267440702,,15,54
10000,1000,0.761307788,0.89488259,,16,54
10000,1000,1.124922447,1.275021429,,17,54
10000,1000,0.969571378,1.204906071,,18,54
10000,1000,1.103852197,1.324232334,,19,54
10000,1000,1.143985123,1.392693068,,20,54
10000,1050,0.87195475,1.194790894,,1,55
10000,1050,0.80383758,1.056210934,,2,55
10000,1050,0.842016158,0.989896255,,3,55
10000,1050,0.739779293,1.180808981,,4,55
10000,1050,0.918455843,1.009465523,,5,55
10000,1050,1.046034038,1.317663113,,6,55
10000,1050,0.950826621,1.355631228,,7,55
10000,1050,0.812448402,1.030730227,,8,55
10000,1050,0.814370369,0.866063142,,9,55
10000,1050,1.074023289,1.167505415,,10,55
10000,1050,0.770149121,0.956977746,,11,55
10000,1050,1.110575999,1.346064108,,12,55
10000,1050,1.042836138,1.16722576,,13,55
10000,1050,1.301546144,1.594921729,,14,55
10000,1050,1.009177186,1.267440702,,15,55
10000,1050,0.746693123,0.89488259,,16,55
10000,1050,1.105896878,1.275021429,,17,55
10000,1050,0.946403717,1.204906071,,18,55
10000,1050,1.079709233,1.324232334,,19,55
10000,1050,1.098971306,1.392693068,,20,55
10000,1100,0.846925189,1.194790894,,1,56
10000,1100,0.786244535,1.056210934,,2,56
10000,1100,0.818573377,0.989896255,,3,56
10000,1100,0.720569195,1.180808981,,4,56
10000,1100,0.8876345,1.009465523,,5,56
10000,1100,1.0174423,1.317663113,,6,56
10000,1100,0.920792631,1.355631228,,7,56
10000,1100,0.783849461,1.030730227,,8,56
10000,1100,0.800720703,0.866063142,,9,56
10000,1100,1.01491374,1.167505415,,10,56
10000,1100,0.727008987,0.956977746,,11,56
10000,1100,1.062947567,1.346064108,,12,56
10000,1100,1.011096392,1.16722576,,13,56
10000,1100,1.267636061,1.594921729,,14,56
10000,1100,0.961626483,1.267440702,,15,56
10000,1100,0.722923065,0.89488259,,16,56
10000,1100,1.055086208,1.275021429,,17,56
10000,1100,0.901016014,1.204906071,,18,56
10000,1100,1.012808972,1.324232334,,19,56
10000,1100,0.994723894,1.392693068,,20,56
10000,1150,0.778579338,1.194790894,,1,57
10000,1150,0.721908518,1.056210934,,2,57
10000,1150,0.712183058,0.989896255,,3,57
10000,1150,0.6922001,1.180808981,,4,57
10000,1150,0.833165955,1.009465523,,5,57
10000,1150,0.97742374,1.317663113,,6,57
10000,1150,0.876747761,1.355631228,,7,57
10000,1150,0.699185505,1.030730227,,8,57
10000,1150,0.756609417,0.866063142,,9,57
10000,1150,0.826694865,1.167505415,,10,57
10000,1150,0.592920749,0.956977746,,11,57
10000,1150,0.908248823,1.346064108,,12,57
10000,1150,0.90293392,1.16722576,,13,57
10000,1150,1.134629005,1.594921729,,14,57
10000,1150,0.877644165,1.267440702,,15,57
10000,1150,0.680889382,0.89488259,,16,57
10000,1150,0.970743374,1.275021429,,17,57
10000,1150,0.819925243,1.204906071,,18,57
10000,1150,0.919582751,1.324232334,,19,57
10000,1150,0.84778591,1.392693068,,20,57
10000,1200,0.653262379,1.194790894,,1,58
10000,1200,0.518014791,1.056210934,,2,58
10000,1200,0.547293382,0.989896255,,3,58
10000,1200,0.544088873,1.180808981,,4,58
10000,1200,0.567502148,1.009465523,,5,58
10000,1200,0.79028066,1.317663113,,6,58
10000,1200,0.667548459,1.355631228,,7,58
10000,1200,0.531573056,1.030730227,,8,58
10000,1200,0.581040387,0.866063142,,9,58
10000,1200,0.567338187,1.167505415,,10,58
10000,1200,0.330077401,0.956977746,,11,58
10000,1200,0.649399035,1.346064108,,12,58
10000,1200,0.64262106,1.16722576,,13,58
10000,1200,0.909746147,1.594921729,,14,58
10000,1200,0.545340396,1.267440702,,15,58
10000,1200,0.464804662,0.89488259,,16,58
10000,1200,0.648366706,1.275021429,,17,58
10000,1200,0.524659124,1.204906071,,18,58
10000,1200,0.603024167,1.324232334,,19,58
10000,1200,0.460419868,1.392693068,,20,58
10000,1250,0.297073011,1.194790894,,1,59
10000,1250,0.277799412,1.056210934,,2,59
10000,1250,0.20060062,0.989896255,,3,59
10000,1250,0.299090693,1.180808981,,4,59
10000,1250,0.130557942,1.009465523,,5,59
10000,1250,0.479417883,1.317663113,,6,59
10000,1250,0.391829794,1.355631228,,7,59
10000,1250,0.155966807,1.030730227,,8,59
10000,1250,0.329659285,0.866063142,,9,59
10000,1250,0.143576761,1.167505415,,10,59
10000,1250,0.160148493,0.956977746,,11,59
10000,1250,0.161636246,1.346064108,,12,59
10000,1250,0.376979893,1.16722576,,13,59
10000,1250,0.36515082,1.594921729,,14,59
10000,1250,0.131412851,1.267440702,,15,59
10000,1250,0.129236615,0.89488259,,16,59
10000,1250,0.171589283,1.275021429,,17,59
10000,1250,0.136057983,1.204906071,,18,59
10000,1250,0.235294717,1.324232334,,19,59
10000,1250,0.218663304,1.392693068,,20,59
10000,1300,0.057349399,1.194790894,,1,60
10000,1300,0.044289547,1.056210934,,2,60
10000,1300,0.061700483,0.989896255,,3,60
10000,1300,0.043245071,1.180808981,,4,60
10000,1300,0.036334956,1.009465523,,5,60
10000,1300,0.069727063,1.317663113,,6,60
10000,1300,0.073201162,1.355631228,,7,60
10000,1300,0.020569995,1.030730227,,8,60
10000,1300,0.054652265,0.866063142,,9,60
10000,1300,0.044293021,1.167505415,,10,60
10000,1300,0.030664294,0.956977746,,11,60
10000,1300,0.043844234,1.346064108,,12,60
10000,1300,0.084478634,1.16722576,,13,60
10000,1300,0.112326764,1.594921729,,14,60
10000,1300,0.042852421,1.267440702,,15,60
10000,1300,0.034252762,0.89488259,,16,60
10000,1300,0.049384791,1.275021429,,17,60
10000,1300,0.024451735,1.204906071,,18,60
10000,1300,0.088611964,1.324232334,,19,60
10000,1300,0.045829841,1.392693068,,20,60
10000,1350,0.01995123,1.194790894,,1,61
10000,1350,0.016653602,1.056210934,,2,61
10000,1350,0.015422081,0.989896255,,3,61
10000,1350,0.015379983,1.180808981,,4,61
10000,1350,0.011034926,1.009465523,,5,61
10000,1350,0.023503641,1.317663113,,6,61
10000,1350,0.020685555,1.355631228,,7,61
10000,1350,0.008327184,1.030730227,,8,61
10000,1350,0.012511693,0.866063142,,9,61
10000,1350,0.013729153,1.167505415,,10,61
10000,1350,0.010355319,0.956977746,,11,61
10000,1350,0.012351699,1.346064108,,12,61
10000,1350,0.015975818,1.16722576,,13,61
10000,1350,0.02081112,1.594921729,,14,61
10000,1350,0.014878796,1.267440702,,15,61
10000,1350,0.008449261,0.89488259,,16,61
10000,1350,0.014429939,1.275021429,,17,61
10000,1350,0.011874872,1.204906071,,18,61
10000,1350,0.020116985,1.324232334,,19,61
10000,1350,0.01796888,1.392693068,,20,61
10000,1400,0.007684991,1.194790894,,1,62
10000,1400,0.006285163,1.056210934,,2,62
10000,1400,0.006914369,0.989896255,,3,62
10000,1400,0.006129162,1.180808981,,4,62
10000,1400,0.00628512,1.009465523,,5,62
10000,1400,0.008342287,1.317663113,,6,62
10000,1400,0.006478112,1.355631228,,7,62
10000,1400,0.004345337,1.030730227,,8,62
10000,1400,0.006487593,0.866063142,,9,62
10000,1400,0.006642066,1.167505415,,10,62
10000,1400,0.005340221,0.956977746,,11,62
